question,worker,answer
clueweb09-enwp02-06-09411,w103,1
clueweb09-enwp02-06-09411,w491,1
clueweb09-en0006-53-07948,w322,1
clueweb09-en0006-53-07948,w353,0
clueweb09-en0007-13-14448,w556,0
clueweb09-en0007-13-14448,w519,0
clueweb09-en0008-45-05113,w108,1
clueweb09-en0008-45-05113,w373,0
clueweb09-en0000-54-01417,w280,1
clueweb09-en0000-54-01417,w484,1
clueweb09-en0001-85-29852,w101,1
clueweb09-en0001-85-29852,w675,0
clueweb09-en0007-90-39082,w109,1
clueweb09-en0007-90-39082,w358,1
clueweb09-en0009-36-19732,w88,1
clueweb09-en0003-91-02643,w399,0
clueweb09-en0003-91-02643,w198,0
clueweb09-en0005-58-13973,w101,1
clueweb09-en0005-58-13973,w394,0
clueweb09-enwp00-19-17243,w588,0
clueweb09-enwp00-19-17243,w685,1
clueweb09-en0010-91-31038,w691,0
clueweb09-en0010-91-31038,w675,0
clueweb09-en0011-71-15163,w101,1
clueweb09-en0011-71-15163,w364,1
clueweb09-en0001-46-32236,w280,1
clueweb09-en0001-46-32236,w403,1
clueweb09-en0000-09-08859,w101,1
clueweb09-en0000-09-08859,w100,1
clueweb09-enwp01-48-18972,w683,0
clueweb09-enwp01-48-18972,w680,1
clueweb09-en0005-69-04236,w32,0
clueweb09-en0005-69-04236,w322,1
clueweb09-en0000-80-27832,w121,1
clueweb09-en0000-80-27832,w127,1
clueweb09-en0005-69-04235,w108,1
clueweb09-en0005-69-04235,w272,1
clueweb09-en0006-02-26282,w28,1
clueweb09-en0006-02-26282,w113,1
clueweb09-en0001-30-00038,w280,1
clueweb09-en0001-30-00038,w280,1
clueweb09-en0011-39-26715,w679,1
clueweb09-en0011-39-26715,w118,1
clueweb09-en0004-73-33928,w102,0
clueweb09-en0004-73-33928,w103,1
clueweb09-en0004-45-32267,w296,1
clueweb09-en0004-45-32267,w109,0
clueweb09-en0005-90-30773,w519,0
clueweb09-en0005-90-30773,w518,0
clueweb09-enwp01-48-07501,w121,0
clueweb09-enwp01-48-07501,w118,1
clueweb09-en0009-80-05558,w303,0
clueweb09-en0009-80-05558,w197,1
clueweb09-en0009-39-03490,w103,1
clueweb09-en0009-39-03490,w140,1
clueweb09-en0006-61-23011,w307,1
clueweb09-en0006-61-23011,w164,1
clueweb09-en0001-03-30333,w142,1
clueweb09-en0001-03-30333,w102,0
clueweb09-enwp00-49-22601,w25,0
clueweb09-enwp00-49-22601,w3,1
clueweb09-en0007-12-10021,w179,1
clueweb09-en0007-12-10021,w427,1
clueweb09-en0000-53-24861,w50,1
clueweb09-en0000-53-24861,w12,1
clueweb09-en0004-65-15217,w103,1
clueweb09-en0004-65-15217,w192,0
clueweb09-en0003-64-25797,w675,0
clueweb09-en0003-64-25797,w28,0
clueweb09-enwp00-79-10067,w394,0
clueweb09-enwp00-79-10067,w363,1
clueweb09-en0006-46-03115,w326,1
clueweb09-en0006-46-03115,w406,1
clueweb09-en0008-81-15380,w752,1
clueweb09-en0008-81-15380,w695,0
clueweb09-en0007-03-08148,w141,1
clueweb09-en0007-03-08148,w108,1
clueweb09-en0000-59-11615,w192,0
clueweb09-en0000-59-11615,w226,0
clueweb09-en0009-14-21070,w238,0
clueweb09-en0009-14-21070,w399,1
clueweb09-en0004-21-09263,w57,1
clueweb09-en0004-21-09263,w12,1
clueweb09-en0009-27-08716,w197,1
clueweb09-en0009-27-08716,w103,1
clueweb09-en0005-05-06319,w339,1
clueweb09-en0005-05-06319,w32,0
clueweb09-en0004-24-29933,w152,1
clueweb09-en0004-24-29933,w519,1
clueweb09-en0009-93-21799,w108,1
clueweb09-en0009-93-21799,w108,1
clueweb09-en0009-93-21798,w406,1
clueweb09-en0009-93-21798,w398,0
clueweb09-en0002-72-24145,w152,1
clueweb09-en0002-72-24145,w145,1
clueweb09-en0003-85-29612,w142,0
clueweb09-en0003-85-29612,w232,0
clueweb09-en0002-47-12631,w394,1
clueweb09-en0002-47-12631,w108,1
clueweb09-enwp00-51-04978,w7,1
clueweb09-enwp00-51-04978,w9,1
clueweb09-enwp01-00-13369,w103,1
clueweb09-enwp01-00-13369,w124,1
clueweb09-enwp01-57-03803,w545,1
clueweb09-enwp01-57-03803,w269,1
clueweb09-en0001-55-31680,w675,0
clueweb09-en0001-55-31680,w677,0
clueweb09-en0003-55-22892,w197,1
clueweb09-en0003-55-22892,w108,1
clueweb09-en0002-75-22003,w205,1
clueweb09-en0002-75-22003,w519,1
clueweb09-en0009-22-30780,w179,0
clueweb09-en0009-22-30780,w208,0
clueweb09-en0006-05-27321,w403,1
clueweb09-en0006-05-27321,w236,0
clueweb09-en0004-30-13904,w236,1
clueweb09-en0004-30-13904,w160,1
clueweb09-en0006-97-07873,w294,0
clueweb09-en0006-97-07873,w101,1
clueweb09-en0003-73-24392,w115,1
clueweb09-en0003-73-24392,w145,1
clueweb09-en0006-66-24208,w593,1
clueweb09-en0006-66-24208,w28,0
clueweb09-en0000-72-09817,w630,1
clueweb09-en0000-72-09817,w518,1
clueweb09-en0007-84-04826,w262,0
clueweb09-en0007-84-04826,w108,1
clueweb09-en0009-14-24593,w109,1
clueweb09-en0009-14-24593,w99,1
clueweb09-en0009-45-33312,w280,0
clueweb09-en0009-45-33312,w431,0
clueweb09-en0008-06-10919,w32,1
clueweb09-en0008-06-10919,w294,0
clueweb09-enwp00-78-04323,w576,1
clueweb09-enwp00-78-04323,w205,1
clueweb09-enwp02-26-01997,w209,1
clueweb09-enwp02-26-01997,w108,1
clueweb09-en0004-31-36315,w102,0
clueweb09-en0004-31-36315,w115,1
clueweb09-en0003-77-29582,w13,1
clueweb09-en0003-77-29582,w504,1
clueweb09-enwp00-89-04364,w156,1
clueweb09-enwp00-89-04364,w118,1
clueweb09-en0004-74-03084,w19,1
clueweb09-en0004-74-03084,w6,1
clueweb09-en0004-74-03083,w2,1
clueweb09-en0004-74-03083,w73,1
clueweb09-en0007-50-25136,w50,1
clueweb09-en0007-50-25136,w12,1
clueweb09-enwp01-21-16726,w11,1
clueweb09-enwp01-21-16726,w6,1
clueweb09-en0009-37-03873,w39,1
clueweb09-en0009-37-03873,w12,1
clueweb09-en0007-25-07172,w153,1
clueweb09-en0007-25-07172,w101,1
clueweb09-en0007-15-12990,w592,0
clueweb09-en0007-15-12990,w394,1
clueweb09-en0000-69-12287,w32,0
clueweb09-en0000-69-12287,w152,0
clueweb09-en0002-62-30724,w153,1
clueweb09-en0002-62-30724,w674,1
clueweb09-en0008-73-35050,w419,0
clueweb09-en0008-73-35050,w387,1
clueweb09-en0011-59-25966,w330,0
clueweb09-en0011-59-25966,w209,0
clueweb09-en0006-75-12698,w238,0
clueweb09-en0006-75-12698,w236,1
clueweb09-enwp01-36-11194,w675,0
clueweb09-enwp01-36-11194,w153,1
clueweb09-en0002-70-15037,w153,1
clueweb09-en0002-70-15037,w153,0
clueweb09-en0007-85-09566,w280,1
clueweb09-en0007-85-09566,w197,1
clueweb09-en0009-58-32731,w278,1
clueweb09-en0009-58-32731,w518,1
clueweb09-en0009-58-32735,w108,1
clueweb09-en0009-58-32735,w185,1
clueweb09-en0003-04-23164,w672,1
clueweb09-en0003-04-23164,w121,0
clueweb09-en0010-33-20474,w256,1
clueweb09-en0010-33-20474,w140,1
clueweb09-en0007-21-22523,w209,1
clueweb09-en0007-21-22523,w197,1
clueweb09-en0000-21-26495,w695,0
clueweb09-en0000-21-26495,w688,0
clueweb09-en0010-33-20470,w177,1
clueweb09-en0010-33-20470,w102,0
clueweb09-en0009-46-30440,w508,1
clueweb09-en0009-46-30440,w131,1
clueweb09-en0000-08-14897,w101,1
clueweb09-en0000-08-14897,w113,1
clueweb09-en0001-07-23668,w4,1
clueweb09-en0001-07-23668,w3,1
clueweb09-en0004-60-10568,w108,1
clueweb09-en0004-60-10568,w101,1
clueweb09-en0000-08-14899,w177,1
clueweb09-en0000-08-14899,w101,1
clueweb09-enwp00-42-21767,w3,0
clueweb09-enwp00-42-21767,w1,1
clueweb09-en0010-89-09167,w108,1
clueweb09-en0010-89-09167,w408,1
clueweb09-en0009-88-05629,w363,1
clueweb09-en0009-88-05629,w358,0
clueweb09-enwp01-85-11373,w108,1
clueweb09-enwp01-85-11373,w102,0
clueweb09-en0001-81-09701,w299,1
clueweb09-en0010-76-04154,w275,0
clueweb09-en0010-76-04154,w140,1
clueweb09-en0000-37-29655,w28,0
clueweb09-en0000-37-29655,w675,0
clueweb09-en0011-85-12847,w461,0
clueweb09-en0011-85-12847,w358,1
clueweb09-en0006-09-29670,w7,0
clueweb09-en0006-09-29670,w3,1
clueweb09-en0007-29-24989,w427,1
clueweb09-en0007-29-24989,w118,0
clueweb09-enwp01-76-15698,w463,1
clueweb09-enwp01-76-15698,w281,1
clueweb09-en0004-52-32341,w682,0
clueweb09-en0004-52-32341,w678,0
clueweb09-en0007-77-36812,w153,1
clueweb09-en0007-77-36812,w688,1
clueweb09-en0003-13-14680,w101,1
clueweb09-enwp00-92-02887,w198,1
clueweb09-enwp00-92-02887,w305,1
clueweb09-en0000-96-03702,w399,1
clueweb09-en0000-96-03702,w275,0
clueweb09-en0001-37-02673,w140,1
clueweb09-en0001-37-02673,w478,1
clueweb09-en0000-84-26217,w102,0
clueweb09-en0000-84-26217,w151,1
clueweb09-en0009-15-25917,w685,1
clueweb09-en0009-15-25917,w682,1
clueweb09-en0001-08-15793,w103,1
clueweb09-en0001-08-15793,w101,1
clueweb09-en0004-16-21974,w278,1
clueweb09-en0004-16-21974,w427,1
clueweb09-en0002-52-07516,w113,1
clueweb09-en0002-52-07516,w118,1
clueweb09-en0010-33-01341,w236,0
clueweb09-en0010-33-01341,w278,0
clueweb09-enwp02-12-00603,w475,1
clueweb09-enwp02-12-00603,w518,1
clueweb09-en0003-75-20250,w102,0
clueweb09-en0003-75-20250,w121,0
clueweb09-en0002-82-23916,w108,1
clueweb09-en0002-82-23916,w141,0
clueweb09-en0010-84-10284,w679,1
clueweb09-en0010-84-10284,w680,1
clueweb09-en0011-55-06341,w682,0
clueweb09-en0011-55-06341,w683,0
clueweb09-en0011-55-06342,w118,0
clueweb09-en0011-55-06342,w680,1
clueweb09-en0004-97-00040,w108,1
clueweb09-en0004-97-00040,w126,1
clueweb09-en0011-55-06348,w729,1
clueweb09-en0011-55-06348,w683,0
clueweb09-en0001-12-20016,w552,0
clueweb09-en0001-12-20016,w121,0
clueweb09-en0008-83-15917,w101,1
clueweb09-en0008-83-15917,w278,0
clueweb09-en0002-28-31389,w25,1
clueweb09-en0002-28-31389,w3,0
clueweb09-en0000-87-00583,w103,1
clueweb09-en0000-87-00583,w105,1
clueweb09-en0011-50-17851,w267,1
clueweb09-en0011-50-17851,w2,0
clueweb09-en0002-75-08170,w170,1
clueweb09-en0002-75-08170,w696,1
clueweb09-en0007-11-40542,w115,1
clueweb09-en0007-11-40542,w101,1
clueweb09-enwp00-91-09937,w108,1
clueweb09-enwp00-91-09937,w115,0
clueweb09-en0001-59-04815,w76,1
clueweb09-en0001-59-04815,w108,1
clueweb09-en0001-65-05783,w497,0
clueweb09-en0001-65-05783,w101,1
clueweb09-en0002-22-06877,w152,1
clueweb09-en0002-22-06877,w339,1
clueweb09-en0001-35-16904,w545,0
clueweb09-en0001-35-16904,w518,0
clueweb09-enwp00-63-16382,w675,0
clueweb09-enwp00-63-16382,w685,1
clueweb09-en0002-58-19434,w589,1
clueweb09-en0002-58-19434,w589,1
clueweb09-enwp00-65-05040,w108,1
clueweb09-en0010-28-39362,w136,1
clueweb09-en0010-28-39362,w101,1
clueweb09-en0007-83-12225,w682,0
clueweb09-en0007-83-12225,w675,0
clueweb09-en0001-06-06340,w122,1
clueweb09-en0001-06-06340,w102,0
clueweb09-en0010-54-31423,w101,1
clueweb09-en0010-54-31423,w518,1
clueweb09-en0005-88-11869,w364,0
clueweb09-en0005-88-11869,w453,0
clueweb09-en0000-23-25290,w675,0
clueweb09-en0000-23-25290,w689,1
clueweb09-en0010-61-25738,w683,0
clueweb09-en0010-61-25738,w153,0
clueweb09-en0010-16-14057,w689,1
clueweb09-en0010-16-14057,w588,1
clueweb09-en0003-36-20235,w153,1
clueweb09-en0003-36-20235,w121,0
clueweb09-en0009-45-20806,w101,1
clueweb09-en0009-45-20806,w668,1
clueweb09-enwp01-96-05858,w103,1
clueweb09-enwp01-96-05858,w133,1
clueweb09-en0004-39-22027,w102,0
clueweb09-en0004-39-22027,w113,0
clueweb09-en0000-06-01164,w102,0
clueweb09-en0000-06-01164,w108,1
clueweb09-en0005-24-14144,w103,1
clueweb09-en0005-24-14144,w108,1
clueweb09-en0011-48-27166,w111,1
clueweb09-en0011-48-27166,w32,1
clueweb09-en0001-08-26349,w357,0
clueweb09-en0001-08-26349,w108,1
clueweb09-en0009-44-06593,w495,1
clueweb09-en0009-44-06593,w308,1
clueweb09-enwp00-07-11260,w589,0
clueweb09-enwp00-07-11260,w675,0
clueweb09-en0008-83-28363,w19,1
clueweb09-en0008-83-28363,w16,1
clueweb09-enwp00-90-04134,w266,1
clueweb09-enwp00-90-04134,w108,1
clueweb09-en0000-62-08481,w108,1
clueweb09-en0000-62-08481,w103,0
clueweb09-en0004-34-13222,w675,0
clueweb09-en0004-34-13222,w692,0
clueweb09-en0002-36-25020,w529,0
clueweb09-en0002-36-25020,w208,0
clueweb09-en0003-78-25744,w102,0
clueweb09-en0003-78-25744,w116,1
clueweb09-en0011-56-30514,w140,1
clueweb09-en0011-56-30514,w108,1
clueweb09-en0006-43-34108,w518,1
clueweb09-en0006-43-34108,w475,1
clueweb09-en0011-62-15375,w589,0
clueweb09-en0011-62-15375,w743,0
clueweb09-en0010-57-36720,w678,0
clueweb09-en0010-57-36720,w675,0
clueweb09-en0003-57-13830,w641,1
clueweb09-en0003-57-13830,w642,1
clueweb09-en0001-80-26938,w108,1
clueweb09-en0001-80-26938,w126,1
clueweb09-enwp01-77-14696,w108,1
clueweb09-enwp01-77-14696,w102,0
clueweb09-en0002-53-30927,w224,1
clueweb09-en0002-53-30927,w131,1
clueweb09-en0001-43-27407,w294,1
clueweb09-en0001-43-27407,w427,1
clueweb09-en0007-48-27563,w394,1
clueweb09-en0007-48-27563,w511,0
clueweb09-en0002-88-36501,w208,1
clueweb09-en0002-88-36501,w124,1
clueweb09-enwp00-09-02008,w339,0
clueweb09-enwp00-09-02008,w280,0
clueweb09-en0005-62-34622,w280,1
clueweb09-en0005-62-34622,w527,1
clueweb09-enwp00-39-01544,w271,1
clueweb09-enwp00-39-01544,w109,0
clueweb09-en0009-06-06322,w106,0
clueweb09-en0009-06-06322,w113,0
clueweb09-en0008-05-35623,w682,0
clueweb09-en0008-05-35623,w683,0
clueweb09-en0003-03-14514,w196,0
clueweb09-en0003-03-14514,w102,0
clueweb09-en0000-54-09785,w108,1
clueweb09-en0000-54-09785,w208,1
clueweb09-enwp02-27-01119,w140,1
clueweb09-enwp02-27-01119,w108,1
clueweb09-en0011-28-14558,w6,0
clueweb09-en0011-28-14558,w1,1
clueweb09-en0011-56-39488,w103,1
clueweb09-en0011-56-39488,w108,1
clueweb09-enwp00-10-02557,w596,0
clueweb09-enwp00-10-02557,w518,0
clueweb09-enwp02-06-09423,w518,1
clueweb09-enwp02-06-09423,w663,1
clueweb09-en0009-97-04304,w108,1
clueweb09-en0009-97-04304,w144,1
clueweb09-en0004-87-17212,w197,1
clueweb09-en0004-87-17212,w208,1
clueweb09-en0004-29-19677,w28,1
clueweb09-en0004-29-19677,w3,0
clueweb09-en0007-81-28821,w588,0
clueweb09-en0007-81-28821,w518,1
clueweb09-en0004-29-19674,w2,1
clueweb09-en0004-29-19674,w12,1
clueweb09-en0007-85-14714,w101,1
clueweb09-en0007-85-14714,w293,1
clueweb09-en0004-29-19672,w8,1
clueweb09-en0004-29-19672,w77,1
clueweb09-en0007-85-14717,w208,0
clueweb09-en0007-85-14717,w280,1
clueweb09-en0001-85-29848,w678,1
clueweb09-en0001-85-29848,w674,0
clueweb09-enwp02-11-00825,w101,1
clueweb09-enwp02-11-00825,w278,1
clueweb09-en0003-61-23069,w343,1
clueweb09-en0003-61-23069,w394,1
clueweb09-en0005-62-21518,w3,1
clueweb09-en0005-62-21518,w6,1
clueweb09-en0001-18-32253,w678,1
clueweb09-en0001-18-32253,w153,1
clueweb09-en0011-36-04489,w186,1
clueweb09-en0011-36-04489,w102,0
clueweb09-en0007-55-11866,w712,0
clueweb09-en0007-55-11866,w674,1
clueweb09-en0006-55-20805,w552,1
clueweb09-en0006-55-20805,w238,1
clueweb09-en0005-78-12829,w169,0
clueweb09-en0005-78-12829,w101,1
clueweb09-en0004-82-01214,w685,1
clueweb09-en0004-82-01214,w589,1
clueweb09-en0009-37-08384,w103,0
clueweb09-en0009-37-08384,w108,1
clueweb09-en0003-69-04786,w115,1
clueweb09-en0003-69-04786,w100,1
clueweb09-en0007-39-22983,w29,1
clueweb09-en0007-39-22983,w28,1
clueweb09-en0004-72-28667,w101,1
clueweb09-en0004-72-28667,w670,1
clueweb09-enwp03-04-13396,w693,0
clueweb09-enwp03-04-13396,w675,0
clueweb09-en0007-59-40413,w518,0
clueweb09-en0007-59-40413,w101,1
clueweb09-en0005-19-12936,w103,0
clueweb09-en0005-19-12936,w160,0
clueweb09-en0006-37-22313,w287,1
clueweb09-en0006-37-22313,w108,1
clueweb09-en0002-09-27183,w680,1
clueweb09-en0002-09-27183,w118,0
clueweb09-en0002-09-27184,w589,1
clueweb09-en0002-09-27184,w682,0
clueweb09-enwp01-55-05268,w108,1
clueweb09-enwp01-55-05268,w194,1
clueweb09-enwp00-59-15072,w102,0
clueweb09-enwp00-59-15072,w124,1
clueweb09-en0006-33-07811,w754,0
clueweb09-en0006-33-07811,w685,1
clueweb09-en0006-48-05230,w108,1
clueweb09-en0006-48-05230,w238,0
clueweb09-en0006-58-02281,w654,1
clueweb09-en0006-58-02281,w358,1
clueweb09-en0007-23-10968,w23,1
clueweb09-en0007-23-10968,w18,1
clueweb09-en0004-45-32276,w140,1
clueweb09-en0004-45-32276,w442,0
clueweb09-en0004-45-32277,w108,1
clueweb09-en0004-45-32277,w427,0
clueweb09-en0000-54-34713,w682,0
clueweb09-en0000-54-34713,w153,0
clueweb09-en0001-64-04134,w675,0
clueweb09-en0001-64-04134,w637,1
clueweb09-en0007-05-00144,w293,1
clueweb09-en0007-05-00144,w108,1
clueweb09-enwp01-53-23169,w654,1
clueweb09-enwp01-53-23169,w108,1
clueweb09-enwp03-20-09850,w544,1
clueweb09-enwp03-20-09850,w475,1
clueweb09-en0007-99-37919,w124,1
clueweb09-en0007-99-37919,w108,1
clueweb09-en0007-71-26769,w108,1
clueweb09-en0007-71-26769,w363,1
clueweb09-en0003-51-15132,w28,0
clueweb09-en0003-51-15132,w358,1
clueweb09-enwp00-48-13868,w140,1
clueweb09-enwp00-48-13868,w151,1
clueweb09-en0008-26-18623,w278,1
clueweb09-en0008-26-18623,w108,1
clueweb09-en0011-82-32849,w108,1
clueweb09-en0011-82-32849,w280,1
clueweb09-en0006-83-17435,w208,1
clueweb09-en0006-83-17435,w208,1
clueweb09-en0007-22-14526,w558,1
clueweb09-en0007-22-14526,w280,1
clueweb09-en0002-43-03484,w140,1
clueweb09-en0002-43-03484,w401,1
clueweb09-en0007-88-17611,w267,1
clueweb09-en0007-88-17611,w278,1
clueweb09-en0001-37-06495,w101,1
clueweb09-en0001-37-06495,w493,1
clueweb09-en0004-58-21334,w100,1
clueweb09-en0004-58-21334,w118,0
clueweb09-enwp01-80-10447,w680,1
clueweb09-enwp01-80-10447,w118,0
clueweb09-en0002-91-07875,w101,1
clueweb09-en0007-62-38089,w574,1
clueweb09-en0007-62-38089,w583,1
clueweb09-en0000-94-14258,w3,0
clueweb09-en0000-94-14258,w44,1
clueweb09-en0006-06-12452,w1,1
clueweb09-en0006-06-12452,w6,1
clueweb09-enwp00-87-03800,w152,1
clueweb09-enwp00-87-03800,w126,1
clueweb09-en0006-70-32268,w108,1
clueweb09-en0006-70-32268,w102,0
clueweb09-en0011-23-24842,w108,1
clueweb09-en0011-23-24842,w197,1
clueweb09-en0004-30-29308,w102,0
clueweb09-en0004-30-29308,w113,1
clueweb09-en0005-86-32428,w678,0
clueweb09-en0005-86-32428,w588,0
clueweb09-en0011-31-06041,w28,0
clueweb09-en0011-31-06041,w730,0
clueweb09-en0010-42-11903,w103,1
clueweb09-en0010-42-11903,w106,1
clueweb09-enwp00-28-22476,w101,1
clueweb09-en0001-69-00945,w109,1
clueweb09-en0001-69-00945,w140,0
clueweb09-en0009-14-24583,w106,1
clueweb09-en0009-14-24583,w126,1
clueweb09-en0000-08-10769,w115,1
clueweb09-en0000-08-10769,w102,0
clueweb09-en0007-00-24726,w108,1
clueweb09-en0007-00-24726,w101,1
clueweb09-en0006-64-10529,w108,1
clueweb09-en0006-64-10529,w151,1
clueweb09-en0005-30-08462,w358,1
clueweb09-en0005-30-08462,w637,1
clueweb09-en0005-33-27890,w278,0
clueweb09-en0005-33-27890,w394,1
clueweb09-en0003-36-30719,w118,1
clueweb09-en0003-36-30719,w115,0
clueweb09-enwp00-44-14968,w121,0
clueweb09-enwp00-44-14968,w140,1
clueweb09-en0010-07-36872,w293,0
clueweb09-en0010-07-36872,w343,0
clueweb09-en0000-75-01728,w266,1
clueweb09-en0000-75-01728,w303,1
clueweb09-en0004-31-10950,w695,0
clueweb09-en0004-31-10950,w118,0
clueweb09-en0008-35-14157,w483,1
clueweb09-en0008-35-14157,w519,0
clueweb09-en0003-10-24183,w589,1
clueweb09-en0003-10-24183,w675,0
clueweb09-enwp01-42-03018,w672,1
clueweb09-enwp01-42-03018,w711,0
clueweb09-en0009-43-24141,w680,1
clueweb09-en0009-43-24141,w682,1
clueweb09-en0007-17-36629,w519,0
clueweb09-en0007-17-36629,w208,0
clueweb09-en0005-76-06473,w675,0
clueweb09-en0005-76-06473,w153,1
clueweb09-en0008-76-17934,w238,0
clueweb09-en0008-76-17934,w108,1
clueweb09-enwp00-95-24083,w103,1
clueweb09-enwp00-95-24083,w166,0
clueweb09-en0007-67-38156,w664,0
clueweb09-en0004-47-04214,w101,1
clueweb09-en0004-47-04214,w421,0
clueweb09-en0003-63-24077,w708,0
clueweb09-en0003-63-24077,w682,1
clueweb09-en0004-77-32901,w267,1
clueweb09-en0004-77-32901,w238,1
clueweb09-en0004-77-32900,w101,1
clueweb09-en0004-77-32900,w338,1
clueweb09-en0010-25-32617,w714,0
clueweb09-en0010-25-32617,w717,0
clueweb09-en0005-62-45078,w192,1
clueweb09-en0005-62-45078,w518,1
clueweb09-en0002-02-32549,w682,1
clueweb09-en0002-02-32549,w500,1
clueweb09-en0007-91-20864,w394,1
clueweb09-en0007-91-20864,w322,0
clueweb09-en0004-13-02783,w3,1
clueweb09-en0004-13-02783,w4,1
clueweb09-en0009-76-05275,w101,1
clueweb09-en0009-76-05275,w108,1
clueweb09-en0008-29-16557,w102,0
clueweb09-en0008-29-16557,w101,1
clueweb09-en0004-58-21669,w102,0
clueweb09-en0004-58-21669,w113,1
clueweb09-enwp01-61-18592,w3,0
clueweb09-enwp01-61-18592,w7,1
clueweb09-en0003-13-14689,w152,0
clueweb09-en0003-13-14689,w529,1
clueweb09-en0007-42-06113,w108,1
clueweb09-en0007-42-06113,w103,1
clueweb09-en0004-57-04704,w278,1
clueweb09-en0004-57-04704,w121,1
clueweb09-en0001-13-26071,w28,1
clueweb09-en0001-13-26071,w444,1
clueweb09-en0011-64-04517,w25,1
clueweb09-en0011-64-04517,w113,1
clueweb09-en0000-95-10934,w1,0
clueweb09-en0000-95-10934,w6,0
clueweb09-en0011-22-16619,w101,1
clueweb09-en0011-22-16619,w280,1
clueweb09-en0006-93-22433,w115,1
clueweb09-en0006-93-22433,w102,0
clueweb09-en0002-47-03290,w680,0
clueweb09-en0002-47-03290,w153,1
clueweb09-en0010-27-00341,w685,1
clueweb09-en0010-27-00341,w589,1
clueweb09-en0003-76-09888,w675,0
clueweb09-en0003-76-09888,w592,0
clueweb09-en0010-39-27672,w192,0
clueweb09-en0010-39-27672,w662,0
clueweb09-en0003-53-26237,w102,0
clueweb09-en0003-53-26237,w106,0
clueweb09-en0009-37-33647,w108,1
clueweb09-en0009-37-33647,w101,1
clueweb09-en0009-91-32588,w377,0
clueweb09-en0009-91-32588,w140,1
clueweb09-enwp01-12-16987,w475,0
clueweb09-enwp01-12-16987,w101,1
clueweb09-en0004-60-10770,w682,1
clueweb09-en0004-60-10770,w717,0
clueweb09-en0005-39-02666,w101,1
clueweb09-en0005-39-02667,w101,1
clueweb09-en0005-39-02667,w108,1
clueweb09-en0007-89-11756,w8,1
clueweb09-en0007-89-11756,w1,1
clueweb09-en0007-89-11755,w2,1
clueweb09-en0007-89-11755,w3,0
clueweb09-en0009-60-25639,w74,1
clueweb09-en0009-60-25639,w6,0
clueweb09-en0010-91-30992,w675,0
clueweb09-en0010-91-30992,w717,1
clueweb09-en0005-06-13442,w695,0
clueweb09-en0005-06-13442,w675,0
clueweb09-en0010-91-30990,w160,1
clueweb09-en0010-91-30990,w675,0
clueweb09-en0005-44-03300,w197,1
clueweb09-en0005-44-03300,w101,1
clueweb09-en0008-11-37490,w246,1
clueweb09-en0008-11-37490,w305,1
clueweb09-enwp01-89-14190,w394,1
clueweb09-enwp01-89-14190,w32,0
clueweb09-en0000-66-05608,w278,1
clueweb09-en0000-66-05608,w272,0
clueweb09-enwp03-18-17186,w108,1
clueweb09-enwp03-18-17186,w108,1
clueweb09-enwp00-05-02577,w690,1
clueweb09-enwp00-05-02577,w588,1
